2.0353621472361808e+003	8.0000000000000000e+001
2.0614742492462315e+003	8.0000000000000000e+001
2.0852323957286430e+003	8.0000000000000000e+001
2.1104624919597991e+003	8.0000000000000000e+001
2.1350846000000001e+003	8.0000000000000000e+001
2.1617752248743718e+003	8.0000000000000000e+001
2.1848700361809047e+003	8.0000000000000000e+001
2.2113952665829147e+003	8.0000000000000000e+001
2.2363303776381908e+003	8.0000000000000000e+001
2.2610246427135680e+003	8.0000000000000000e+001
2.2857385522613067e+003	8.0000000000000000e+001
2.3109451756281410e+003	8.0000000000000000e+001
2.3376637741206032e+003	8.0000000000000000e+001
2.3621621125628139e+003	8.0000000000000000e+001
2.3863451183417087e+003	8.0000000000000000e+001
2.4121963535175878e+003	8.0000000000000000e+001
2.4379913128140706e+003	8.0000000000000000e+001
2.4611438206030152e+003	8.0000000000000000e+001
2.4885696356783924e+003	8.0000000000000000e+001
2.5115182859296483e+003	8.0000000000000000e+001
2.5383593100502512e+003	8.0000000000000000e+001
2.5639764673366835e+003	8.0000000000000000e+001
2.5868495374371860e+003	8.0000000000000000e+001
2.6125726969849247e+003	8.0000000000000000e+001
2.6384663663316583e+003	8.0000000000000000e+001
2.6642369675879399e+003	8.0000000000000000e+001
2.6881296138190955e+003	8.0000000000000000e+001
2.7128690650753770e+003	8.0000000000000000e+001
2.7384546409547738e+003	8.0000000000000000e+001
2.7639581635678392e+003	8.0000000000000000e+001
2.7901916713567839e+003	8.0000000000000000e+001
2.8132981592964825e+003	8.0000000000000000e+001
2.8393105919597992e+003	8.0000000000000000e+001
2.8654298341708545e+003	8.0000000000000000e+001
2.8906005638190959e+003	8.0000000000000000e+001
2.9134579977386934e+003	8.0000000000000000e+001
2.9406376974874374e+003	8.0000000000000000e+001
2.9636624683417085e+003	8.0000000000000000e+001
2.9904457505025130e+003	8.0000000000000000e+001
3.0141534934673368e+003	8.0000000000000000e+001
3.0401646449748746e+003	8.0000000000000000e+001
3.0649334123115577e+003	8.0000000000000000e+001
3.0907770226130651e+003	8.0000000000000000e+001
3.1145095243718597e+003	8.0000000000000000e+001
3.1401082336683421e+003	8.0000000000000000e+001
3.1666980982412060e+003	8.0000000000000000e+001
3.1898446535175881e+003	8.0000000000000000e+001
3.2148435673366835e+003	8.0000000000000000e+001
3.2406698914572862e+003	8.0000000000000000e+001
3.2659359110552768e+003	8.0000000000000000e+001
3.2903820841708543e+003	8.0000000000000000e+001
3.3175253914572868e+003	8.0000000000000000e+001
3.3419148603015078e+003	8.0000000000000000e+001
3.3679558241206032e+003	8.0000000000000000e+001
3.3915528077889448e+003	8.0000000000000000e+001
3.4173505437185927e+003	8.0000000000000000e+001
3.4416242027638195e+003	8.0000000000000000e+001
3.4669971706030155e+003	8.0000000000000000e+001
3.4918038844221105e+003	8.0000000000000000e+001
3.5177742148241209e+003	8.0000000000000000e+001
3.5427867296482414e+003	8.0000000000000000e+001
3.5683656386934672e+003	8.0000000000000000e+001
3.5937327414572865e+003	8.0000000000000000e+001
3.6170424743718590e+003	8.0000000000000000e+001
3.6437580587939697e+003	8.0000000000000000e+001
3.6676527959799000e+003	8.0000000000000000e+001
3.6931295695979898e+003	8.0000000000000000e+001
3.7175140927135681e+003	8.0000000000000000e+001
3.7445899718592964e+003	8.0000000000000000e+001
3.7680356937185929e+003	8.0000000000000000e+001
3.7946467977386937e+003	8.0000000000000000e+001
3.8188999301507538e+003	8.0000000000000000e+001
3.8454290454773868e+003	8.0000000000000000e+001
3.8683191854271358e+003	8.0000000000000000e+001
3.8943883829145730e+003	8.0000000000000000e+001
3.9195699407035177e+003	8.0000000000000000e+001
3.9447350479899501e+003	8.0000000000000000e+001
3.9698075773869346e+003	8.0000000000000000e+001
3.9938944288944731e+003	8.0000000000000000e+001
4.0199329532663323e+003	8.0000000000000000e+001
4.0447495550251260e+003	8.0000000000000000e+001
4.0708678597989956e+003	8.0000000000000000e+001
4.0945112150753771e+003	8.0000000000000000e+001
4.1206415487437189e+003	8.0000000000000000e+001
4.1456698550251258e+003	8.0000000000000000e+001
4.1706372417085431e+003	8.0000000000000000e+001
4.1967157738693468e+003	8.0000000000000000e+001
4.2207350540201005e+003	8.0000000000000000e+001
4.2453340824120605e+003	8.0000000000000000e+001
4.2724943326633165e+003	8.0000000000000000e+001
4.2970857145728651e+003	8.0000000000000000e+001
4.3222350087939703e+003	8.0000000000000000e+001
4.3478111932160809e+003	8.0000000000000000e+001
4.3713206836683421e+003	8.0000000000000000e+001
4.3963810391959805e+003	8.0000000000000000e+001
4.4212506336683418e+003	8.0000000000000000e+001
4.4478533693467334e+003	8.0000000000000000e+001
4.4595912502512565e+003	8.0000000000000000e+001
4.4713291311557787e+003	8.0000000000000000e+001
4.4848722090452266e+003	7.9845891969402345e+001
4.4984152869346735e+003	7.9605505285399488e+001
4.5228584542713570e+003	7.9175288265281466e+001
4.5470436907035182e+003	7.8754163420979808e+001
4.5730505894472362e+003	7.8306289181743978e+001
4.5991626914572871e+003	7.7861699166491803e+001
4.6229208379396987e+003	7.7461551788023726e+001
4.6481509341708543e+003	7.7041091602133676e+001
4.6727730422110553e+003	7.6635141203124959e+001
4.6994636670854270e+003	7.6199891576582857e+001
4.7225584783919594e+003	7.5827249898223243e+001
4.7490837087939699e+003	7.5403729194518490e+001
4.7740188198492469e+003	7.5009889029157193e+001
4.7987130849246241e+003	7.4623886771847893e+001
4.8234269944723619e+003	7.4241534558391848e+001
4.8486336178391957e+003	7.3855574606106757e+001
4.8753522163316584e+003	7.3450820783865893e+001
4.8998505547738696e+003	7.3083580386162708e+001
4.9240335605527644e+003	7.2724650938366153e+001
4.9498847957286434e+003	7.2344839663543411e+001
4.9756797550251258e+003	7.1969788959657777e+001
5.0000000000000000e+003	7.1619724380000008e+001
